# Generated by supplier_candidates.py — EPA wires crosswalk + GeoNames +
# hand-curated 2023 CCA territories. County-grain CCA coverage over-offers in
# partially-covered counties; the supplier picker in the UI is the correction.
# is_default: TRUE = supplier a customer has with no action (CCA in CCA land).
zip,state,supplier_id,default_product,is_default,enrollment_share,notes,data_quality
93933,CA,CENTRAL_COAST_COMMUNITY_ENERGY,3Cchoice,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
93933,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
93940,CA,CENTRAL_COAST_COMMUNITY_ENERGY,3Cchoice,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
93940,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
93942,CA,CENTRAL_COAST_COMMUNITY_ENERGY,3Cchoice,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
93942,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
93943,CA,CENTRAL_COAST_COMMUNITY_ENERGY,3Cchoice,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
93943,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
93944,CA,CENTRAL_COAST_COMMUNITY_ENERGY,3Cchoice,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
93944,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
93950,CA,CENTRAL_COAST_COMMUNITY_ENERGY,3Cchoice,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
93950,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
93953,CA,CENTRAL_COAST_COMMUNITY_ENERGY,3Cchoice,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
93953,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
93954,CA,CENTRAL_COAST_COMMUNITY_ENERGY,3Cchoice,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
93954,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
93955,CA,CENTRAL_COAST_COMMUNITY_ENERGY,3Cchoice,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
93955,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
93960,CA,CENTRAL_COAST_COMMUNITY_ENERGY,3Cchoice,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
93960,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
93962,CA,CENTRAL_COAST_COMMUNITY_ENERGY,3Cchoice,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
93962,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
94002,CA,PENINSULA_CLEAN_ENERGY_AUTHORITY,ECOplus,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
94002,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
94005,CA,CLEANPOWERSF,Green,TRUE,0.85,SF default CCA on PG&E wires,CURATED_APPROXIMATE
94005,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,opt-out bundled,CURATED_APPROXIMATE
94005,CA,SFPUC_HETCH_HETCHY_POWER,General Service,FALSE,0.03,municipal accounts,CURATED_APPROXIMATE
94005,CA,PENINSULA_CLEAN_ENERGY_AUTHORITY,ECOplus,FALSE,0.88,CCA default territory,CURATED_APPROXIMATE
94005,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
94010,CA,PENINSULA_CLEAN_ENERGY_AUTHORITY,ECOplus,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
94010,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
94011,CA,PENINSULA_CLEAN_ENERGY_AUTHORITY,ECOplus,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
94011,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
94013,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,TRUE,1.0,,CURATED_APPROXIMATE
94014,CA,CLEANPOWERSF,Green,TRUE,0.85,SF default CCA on PG&E wires,CURATED_APPROXIMATE
94014,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,opt-out bundled,CURATED_APPROXIMATE
94014,CA,SFPUC_HETCH_HETCHY_POWER,General Service,FALSE,0.03,municipal accounts,CURATED_APPROXIMATE
94014,CA,PENINSULA_CLEAN_ENERGY_AUTHORITY,ECOplus,FALSE,0.88,CCA default territory,CURATED_APPROXIMATE
94014,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
94015,CA,CLEANPOWERSF,Green,TRUE,0.85,SF default CCA on PG&E wires,CURATED_APPROXIMATE
94015,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,opt-out bundled,CURATED_APPROXIMATE
94015,CA,SFPUC_HETCH_HETCHY_POWER,General Service,FALSE,0.03,municipal accounts,CURATED_APPROXIMATE
94015,CA,PENINSULA_CLEAN_ENERGY_AUTHORITY,ECOplus,FALSE,0.88,CCA default territory,CURATED_APPROXIMATE
94015,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
94016,CA,CLEANPOWERSF,Green,TRUE,0.85,SF default CCA on PG&E wires,CURATED_APPROXIMATE
94016,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,opt-out bundled,CURATED_APPROXIMATE
94016,CA,SFPUC_HETCH_HETCHY_POWER,General Service,FALSE,0.03,municipal accounts,CURATED_APPROXIMATE
94017,CA,PENINSULA_CLEAN_ENERGY_AUTHORITY,ECOplus,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
94017,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
94018,CA,PENINSULA_CLEAN_ENERGY_AUTHORITY,ECOplus,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
94018,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
94019,CA,PENINSULA_CLEAN_ENERGY_AUTHORITY,ECOplus,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
94019,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
94020,CA,CITY_OF_PALO_ALTO_UTILITIES,CPAU Standard Rate,TRUE,1.0,municipal/co-op,CURATED_APPROXIMATE
94020,CA,PENINSULA_CLEAN_ENERGY_AUTHORITY,ECOplus,FALSE,0.88,CCA default territory,CURATED_APPROXIMATE
94020,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
94021,CA,PENINSULA_CLEAN_ENERGY_AUTHORITY,ECOplus,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
94021,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
94022,CA,CITY_OF_PALO_ALTO_UTILITIES,CPAU Standard Rate,TRUE,1.0,municipal/co-op,CURATED_APPROXIMATE
94022,CA,SILICON_VALLEY_CLEAN_ENERGY,GreenStart,FALSE,0.88,CCA default territory,CURATED_APPROXIMATE
94022,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
94023,CA,SILICON_VALLEY_CLEAN_ENERGY,GreenStart,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
94023,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
94024,CA,SILICON_VALLEY_CLEAN_ENERGY,GreenStart,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
94024,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
94025,CA,CITY_OF_PALO_ALTO_UTILITIES,CPAU Standard Rate,TRUE,1.0,municipal/co-op,CURATED_APPROXIMATE
94025,CA,PENINSULA_CLEAN_ENERGY_AUTHORITY,ECOplus,FALSE,0.88,CCA default territory,CURATED_APPROXIMATE
94025,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
94026,CA,PENINSULA_CLEAN_ENERGY_AUTHORITY,ECOplus,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
94026,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
94027,CA,PENINSULA_CLEAN_ENERGY_AUTHORITY,ECOplus,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
94027,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
94028,CA,CITY_OF_PALO_ALTO_UTILITIES,CPAU Standard Rate,TRUE,1.0,municipal/co-op,CURATED_APPROXIMATE
94028,CA,PENINSULA_CLEAN_ENERGY_AUTHORITY,ECOplus,FALSE,0.88,CCA default territory,CURATED_APPROXIMATE
94028,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
94030,CA,PENINSULA_CLEAN_ENERGY_AUTHORITY,ECOplus,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
94030,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
94035,CA,SILICON_VALLEY_CLEAN_ENERGY,GreenStart,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
94035,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
94037,CA,PENINSULA_CLEAN_ENERGY_AUTHORITY,ECOplus,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
94037,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
94038,CA,PENINSULA_CLEAN_ENERGY_AUTHORITY,ECOplus,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
94038,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
94039,CA,SILICON_VALLEY_CLEAN_ENERGY,GreenStart,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
94039,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
94040,CA,CITY_OF_PALO_ALTO_UTILITIES,CPAU Standard Rate,TRUE,1.0,municipal/co-op,CURATED_APPROXIMATE
94040,CA,SILICON_VALLEY_CLEAN_ENERGY,GreenStart,FALSE,0.88,CCA default territory,CURATED_APPROXIMATE
94040,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
94041,CA,SILICON_VALLEY_CLEAN_ENERGY,GreenStart,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
94041,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
94042,CA,SILICON_VALLEY_CLEAN_ENERGY,GreenStart,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
94042,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
94043,CA,CITY_OF_PALO_ALTO_UTILITIES,CPAU Standard Rate,TRUE,1.0,municipal/co-op,CURATED_APPROXIMATE
94043,CA,SILICON_VALLEY_CLEAN_ENERGY,GreenStart,FALSE,0.88,CCA default territory,CURATED_APPROXIMATE
94043,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
94044,CA,PENINSULA_CLEAN_ENERGY_AUTHORITY,ECOplus,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
94044,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
94060,CA,PENINSULA_CLEAN_ENERGY_AUTHORITY,ECOplus,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
94060,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
94061,CA,PENINSULA_CLEAN_ENERGY_AUTHORITY,ECOplus,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
94061,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
94062,CA,PENINSULA_CLEAN_ENERGY_AUTHORITY,ECOplus,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
94062,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
94063,CA,PENINSULA_CLEAN_ENERGY_AUTHORITY,ECOplus,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
94063,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
94064,CA,PENINSULA_CLEAN_ENERGY_AUTHORITY,ECOplus,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
94064,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
94065,CA,PENINSULA_CLEAN_ENERGY_AUTHORITY,ECOplus,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
94065,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
94066,CA,PENINSULA_CLEAN_ENERGY_AUTHORITY,ECOplus,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
94066,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
94070,CA,PENINSULA_CLEAN_ENERGY_AUTHORITY,ECOplus,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
94070,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
94074,CA,PENINSULA_CLEAN_ENERGY_AUTHORITY,ECOplus,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
94074,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
94080,CA,PENINSULA_CLEAN_ENERGY_AUTHORITY,ECOplus,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
94080,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
94083,CA,PENINSULA_CLEAN_ENERGY_AUTHORITY,ECOplus,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
94083,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
94085,CA,CITY_OF_SANTA_CLARA_DBA_SILICON_VALLEY_P,Residential,TRUE,1.0,municipal/co-op,CURATED_APPROXIMATE
94085,CA,SILICON_VALLEY_CLEAN_ENERGY,GreenStart,FALSE,0.88,CCA default territory,CURATED_APPROXIMATE
94085,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
94086,CA,CITY_OF_SANTA_CLARA_DBA_SILICON_VALLEY_P,Residential,TRUE,1.0,municipal/co-op,CURATED_APPROXIMATE
94086,CA,SILICON_VALLEY_CLEAN_ENERGY,GreenStart,FALSE,0.88,CCA default territory,CURATED_APPROXIMATE
94086,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
94087,CA,CITY_OF_SANTA_CLARA_DBA_SILICON_VALLEY_P,Residential,TRUE,1.0,municipal/co-op,CURATED_APPROXIMATE
94087,CA,SILICON_VALLEY_CLEAN_ENERGY,GreenStart,FALSE,0.88,CCA default territory,CURATED_APPROXIMATE
94087,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
94088,CA,SILICON_VALLEY_CLEAN_ENERGY,GreenStart,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
94088,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
94089,CA,CITY_OF_SANTA_CLARA_DBA_SILICON_VALLEY_P,Residential,TRUE,1.0,municipal/co-op,CURATED_APPROXIMATE
94089,CA,SILICON_VALLEY_CLEAN_ENERGY,GreenStart,FALSE,0.88,CCA default territory,CURATED_APPROXIMATE
94089,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
94101,CA,CLEANPOWERSF,Green,TRUE,0.85,SF default CCA on PG&E wires,CURATED_APPROXIMATE
94101,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,opt-out bundled,CURATED_APPROXIMATE
94101,CA,SFPUC_HETCH_HETCHY_POWER,General Service,FALSE,0.03,municipal accounts,CURATED_APPROXIMATE
94102,CA,CLEANPOWERSF,Green,TRUE,0.85,SF default CCA on PG&E wires,CURATED_APPROXIMATE
94102,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,opt-out bundled,CURATED_APPROXIMATE
94102,CA,SFPUC_HETCH_HETCHY_POWER,General Service,FALSE,0.03,municipal accounts,CURATED_APPROXIMATE
94103,CA,CLEANPOWERSF,Green,TRUE,0.85,SF default CCA on PG&E wires,CURATED_APPROXIMATE
94103,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,opt-out bundled,CURATED_APPROXIMATE
94103,CA,SFPUC_HETCH_HETCHY_POWER,General Service,FALSE,0.03,municipal accounts,CURATED_APPROXIMATE
94104,CA,CLEANPOWERSF,Green,TRUE,0.85,SF default CCA on PG&E wires,CURATED_APPROXIMATE
94104,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,opt-out bundled,CURATED_APPROXIMATE
94104,CA,SFPUC_HETCH_HETCHY_POWER,General Service,FALSE,0.03,municipal accounts,CURATED_APPROXIMATE
94105,CA,CLEANPOWERSF,Green,TRUE,0.85,SF default CCA on PG&E wires,CURATED_APPROXIMATE
94105,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,opt-out bundled,CURATED_APPROXIMATE
94105,CA,SFPUC_HETCH_HETCHY_POWER,General Service,FALSE,0.03,municipal accounts,CURATED_APPROXIMATE
94107,CA,CLEANPOWERSF,Green,TRUE,0.85,SF default CCA on PG&E wires,CURATED_APPROXIMATE
94107,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,opt-out bundled,CURATED_APPROXIMATE
94107,CA,SFPUC_HETCH_HETCHY_POWER,General Service,FALSE,0.03,municipal accounts,CURATED_APPROXIMATE
94108,CA,CLEANPOWERSF,Green,TRUE,0.85,SF default CCA on PG&E wires,CURATED_APPROXIMATE
94108,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,opt-out bundled,CURATED_APPROXIMATE
94108,CA,SFPUC_HETCH_HETCHY_POWER,General Service,FALSE,0.03,municipal accounts,CURATED_APPROXIMATE
94109,CA,CLEANPOWERSF,Green,TRUE,0.85,SF default CCA on PG&E wires,CURATED_APPROXIMATE
94109,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,opt-out bundled,CURATED_APPROXIMATE
94109,CA,SFPUC_HETCH_HETCHY_POWER,General Service,FALSE,0.03,municipal accounts,CURATED_APPROXIMATE
94110,CA,CLEANPOWERSF,Green,TRUE,0.85,SF default CCA on PG&E wires,CURATED_APPROXIMATE
94110,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,opt-out bundled,CURATED_APPROXIMATE
94110,CA,SFPUC_HETCH_HETCHY_POWER,General Service,FALSE,0.03,municipal accounts,CURATED_APPROXIMATE
94111,CA,CLEANPOWERSF,Green,TRUE,0.85,SF default CCA on PG&E wires,CURATED_APPROXIMATE
94111,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,opt-out bundled,CURATED_APPROXIMATE
94111,CA,SFPUC_HETCH_HETCHY_POWER,General Service,FALSE,0.03,municipal accounts,CURATED_APPROXIMATE
94112,CA,CLEANPOWERSF,Green,TRUE,0.85,SF default CCA on PG&E wires,CURATED_APPROXIMATE
94112,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,opt-out bundled,CURATED_APPROXIMATE
94112,CA,SFPUC_HETCH_HETCHY_POWER,General Service,FALSE,0.03,municipal accounts,CURATED_APPROXIMATE
94112,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,1.0,,CURATED_APPROXIMATE
94114,CA,CLEANPOWERSF,Green,TRUE,0.85,SF default CCA on PG&E wires,CURATED_APPROXIMATE
94114,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,opt-out bundled,CURATED_APPROXIMATE
94114,CA,SFPUC_HETCH_HETCHY_POWER,General Service,FALSE,0.03,municipal accounts,CURATED_APPROXIMATE
94115,CA,CLEANPOWERSF,Green,TRUE,0.85,SF default CCA on PG&E wires,CURATED_APPROXIMATE
94115,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,opt-out bundled,CURATED_APPROXIMATE
94115,CA,SFPUC_HETCH_HETCHY_POWER,General Service,FALSE,0.03,municipal accounts,CURATED_APPROXIMATE
94116,CA,CLEANPOWERSF,Green,TRUE,0.85,SF default CCA on PG&E wires,CURATED_APPROXIMATE
94116,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,opt-out bundled,CURATED_APPROXIMATE
94116,CA,SFPUC_HETCH_HETCHY_POWER,General Service,FALSE,0.03,municipal accounts,CURATED_APPROXIMATE
94117,CA,CLEANPOWERSF,Green,TRUE,0.85,SF default CCA on PG&E wires,CURATED_APPROXIMATE
94117,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,opt-out bundled,CURATED_APPROXIMATE
94117,CA,SFPUC_HETCH_HETCHY_POWER,General Service,FALSE,0.03,municipal accounts,CURATED_APPROXIMATE
94118,CA,CLEANPOWERSF,Green,TRUE,0.85,SF default CCA on PG&E wires,CURATED_APPROXIMATE
94118,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,opt-out bundled,CURATED_APPROXIMATE
94118,CA,SFPUC_HETCH_HETCHY_POWER,General Service,FALSE,0.03,municipal accounts,CURATED_APPROXIMATE
94119,CA,CLEANPOWERSF,Green,TRUE,0.85,SF default CCA on PG&E wires,CURATED_APPROXIMATE
94119,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,opt-out bundled,CURATED_APPROXIMATE
94119,CA,SFPUC_HETCH_HETCHY_POWER,General Service,FALSE,0.03,municipal accounts,CURATED_APPROXIMATE
94120,CA,CLEANPOWERSF,Green,TRUE,0.85,SF default CCA on PG&E wires,CURATED_APPROXIMATE
94120,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,opt-out bundled,CURATED_APPROXIMATE
94120,CA,SFPUC_HETCH_HETCHY_POWER,General Service,FALSE,0.03,municipal accounts,CURATED_APPROXIMATE
94121,CA,CLEANPOWERSF,Green,TRUE,0.85,SF default CCA on PG&E wires,CURATED_APPROXIMATE
94121,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,opt-out bundled,CURATED_APPROXIMATE
94121,CA,SFPUC_HETCH_HETCHY_POWER,General Service,FALSE,0.03,municipal accounts,CURATED_APPROXIMATE
94122,CA,CLEANPOWERSF,Green,TRUE,0.85,SF default CCA on PG&E wires,CURATED_APPROXIMATE
94122,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,opt-out bundled,CURATED_APPROXIMATE
94122,CA,SFPUC_HETCH_HETCHY_POWER,General Service,FALSE,0.03,municipal accounts,CURATED_APPROXIMATE
94123,CA,CLEANPOWERSF,Green,TRUE,0.85,SF default CCA on PG&E wires,CURATED_APPROXIMATE
94123,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,opt-out bundled,CURATED_APPROXIMATE
94123,CA,SFPUC_HETCH_HETCHY_POWER,General Service,FALSE,0.03,municipal accounts,CURATED_APPROXIMATE
94124,CA,CLEANPOWERSF,Green,TRUE,0.85,SF default CCA on PG&E wires,CURATED_APPROXIMATE
94124,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,opt-out bundled,CURATED_APPROXIMATE
94124,CA,SFPUC_HETCH_HETCHY_POWER,General Service,FALSE,0.03,municipal accounts,CURATED_APPROXIMATE
94124,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,1.0,,CURATED_APPROXIMATE
94125,CA,CLEANPOWERSF,Green,TRUE,0.85,SF default CCA on PG&E wires,CURATED_APPROXIMATE
94125,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,opt-out bundled,CURATED_APPROXIMATE
94125,CA,SFPUC_HETCH_HETCHY_POWER,General Service,FALSE,0.03,municipal accounts,CURATED_APPROXIMATE
94126,CA,CLEANPOWERSF,Green,TRUE,0.85,SF default CCA on PG&E wires,CURATED_APPROXIMATE
94126,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,opt-out bundled,CURATED_APPROXIMATE
94126,CA,SFPUC_HETCH_HETCHY_POWER,General Service,FALSE,0.03,municipal accounts,CURATED_APPROXIMATE
94127,CA,CLEANPOWERSF,Green,TRUE,0.85,SF default CCA on PG&E wires,CURATED_APPROXIMATE
